,discriminator_loss,discriminator_yfake_loss,discriminator_yreal_loss,generator_loss,generator_yfake_loss,generator_yreal_loss,loss,val_discriminator_loss,val_discriminator_yfake_loss,val_discriminator_yreal_loss,val_generator_loss,val_generator_yfake_loss,val_generator_yreal_loss,val_loss
84,2.8088968276977537,0.9999999523162841,0.0,2.80889687538147,2.842170943040401e-15,1.0,5.61779375076294,2.7921366691589355,1.0,0.0,2.7921366691589355,0.0,1.0,5.584273338317871
85,2.7760658740997313,1.0,0.0,2.7760658740997313,0.0,1.0,5.5521317481994625,2.749871253967285,1.0,0.0,2.749871253967285,0.0,1.0,5.49974250793457
86,2.7303701400756837,1.0,0.0,2.7303701400756837,0.0,1.0,5.460740280151367,2.700326442718506,1.0,0.0,2.700326442718506,0.0,1.0,5.400652885437012
87,2.6799182415008547,1.0,0.0,2.6799182415008547,0.0,1.0,5.359836483001709,2.6495134830474854,1.0,0.0,2.6495134830474854,0.0,1.0,5.299026966094971
88,2.6301473140716554,1.0,0.0,2.6301473140716554,0.0,1.0,5.260294628143311,2.6016530990600586,1.0,0.0,2.6016530990600586,0.0,1.0,5.203306198120117
89,2.5840758800506594,1.0,0.0,2.5840758800506594,0.0,1.0,5.168151760101319,2.558267116546631,1.0,0.0,2.558267116546631,0.0,1.0,5.116534233093262
90,2.5427241802215574,1.0,0.0,2.5427241802215574,0.0,1.0,5.085448360443115,2.5201807022094727,1.0,0.0,2.5201807022094727,0.0,1.0,5.040361404418945
91,2.5060632705688475,0.9999998092651368,2.842170943040401e-15,2.5060634136199953,1.7053025658242404e-14,0.9999999523162841,5.012126636505127,2.485565662384033,0.9999992847442627,2.2737367544323207e-14,2.4855660915374758,1.2789769243681803e-13,0.999999713897705,4.971131706237793
92,2.4723949909210203,0.9999977111816406,3.4674485505092887e-13,2.4723963260650637,1.7848833522293716e-12,0.9999990463256836,4.944791221618653,2.4533191680908204,0.9999930381774902,3.1235458664014006e-12,2.4533226013183596,1.212470124301035e-11,0.9999965190887451,4.9066417694091795
93,2.4412633895874025,0.9999825954437256,1.92756033357e-11,2.441272830963135,9.520988442091039e-11,0.9999920845031738,4.882536125183106,2.423718786239624,0.9999561309814453,1.471505584049737e-10,2.423738622665405,4.827086286240956e-10,0.9999759674072266,4.847457408905029
94,2.412645626068115,0.9999077320098877,7.00117652741028e-10,2.4126898288726806,2.525914055695466e-09,0.9999519348144531,4.82533540725708,2.3960595607757567,0.9997895240783692,3.947215532207337e-09,2.396145248413086,1.107527509702777e-08,0.9998752117156983,4.792204761505127
95,2.385541391372681,0.999590539932251,1.770218105434651e-08,2.3857146739959716,4.876013193211293e-08,0.9997637629508972,4.771256065368652,2.369804859161377,0.9991220593452453,7.966919497448544e-08,2.370121192932129,1.9280862488813e-07,0.9994383573532104,4.739926052093506
96,2.359242010116577,0.9982482314109802,3.3192104922363794e-07,2.359923219680786,9.152447432825284e-07,0.9989288330078125,4.7191651344299315,2.3424517154693603,0.995858371257782,2.190678992519679e-06,2.3436466217041017,4.301064382161712e-06,0.997051191329956,4.68609848022461
97,2.323583793640137,0.9861297249794007,4.260162700120418e-05,2.327309274673462,7.551492662969395e-05,0.989822256565094,4.650892925262451,2.2529094219207764,0.9276043891906738,0.0008745635859668255,2.267560577392578,0.0013601077953353524,0.9417700290679931,4.5204699516296385
98,2.0031128406524656,0.5339585721492768,0.14752892075339333,2.0026015996932984,0.14306366031523793,0.5379125416278839,4.0057145118713375,1.859000062942505,0.1257953643798828,0.4143645167350769,1.862361526489258,0.41657554507255556,0.12694589793682098,3.721361589431763
99,1.84038348197937,0.1753939524292946,0.3449489951133728,1.8373872995376588,0.3428953528404236,0.17445146590471267,3.677770757675171,1.815869927406311,0.2610142588615417,0.2297017514705658,1.835537815093994,0.23922469317913056,0.2711591899394989,3.6514077186584473
100,1.8118430852890015,0.2929139733314514,0.19544648826122285,1.8465412855148315,0.21085883677005768,0.3121999025344849,3.658384418487549,1.799206280708313,0.27074292302131653,0.21247835755348204,1.8366449117660522,0.2300867408514023,0.29057326912879944,3.635851192474365
101,1.7890926837921142,0.25745067894458773,0.22271494269371034,1.8308420419692992,0.24284566938877106,0.2790693998336792,3.6199347496032717,1.7719515085220336,0.26919311881065366,0.20451322495937346,1.8298179864883424,0.2315182387828827,0.300054132938385,3.601769495010376
102,1.7534087657928468,0.2672835230827332,0.19503870308399202,1.8362395763397217,0.23333612978458404,0.3118164598941803,3.5896483421325684,1.7356382608413696,0.26604856848716735,0.1880124807357788,1.8368505716323853,0.2344561070203781,0.3208176910877228,3.572488880157471
103,1.7042726278305054,0.24702699184417726,0.17936795055866242,1.8646626472473145,0.25355709791183473,0.3332281708717346,3.5689352989196776,1.67959725856781,0.21206238567829133,0.1927429258823395,1.8806466817855836,0.2911146104335785,0.3147404909133911,3.5602439403533936
104,1.6796838521957398,0.2008151352405548,0.20232148468494415,1.9122061729431152,0.3146250218153,0.3210340470075607,3.591890048980713,1.8700238704681396,0.5474507927894592,0.041776442527771,1.981863784790039,0.06782937049865723,0.6332378149032593,3.851887655258179
105,1.8207974433898926,0.24611166939139367,0.291807059943676,1.9122098922729491,0.32440661936998366,0.30492468923330307,3.733007383346558,1.850074291229248,0.439988249540329,0.1260296493768692,1.8145792007446289,0.11430310606956481,0.41621982455253603,3.664653444290161
106,1.8456618547439576,0.36803498268127444,0.19335044473409652,1.788091206550598,0.1663915619254112,0.33742319941520693,3.6337530612945557,1.8385550022125243,0.19762410521507262,0.3573184072971344,1.7541780948638916,0.3087483882904053,0.1618177980184555,3.592733144760132
107,1.8012138605117798,0.21270951330661775,0.30628528594970705,1.7738224029541017,0.29083791971206663,0.20076556205749513,3.5750362396240236,1.791087007522583,0.2597482860088348,0.25328744053840635,1.7652372598648072,0.2404451072216034,0.24674072563648225,3.556324338912964
108,1.7738854885101318,0.26535298228263854,0.23646738827228547,1.7712262153625489,0.23514678180217743,0.26401424407958984,3.5451117038726805,1.7537206172943116,0.25240517854690553,0.23974301815032958,1.7696556568145752,0.24760853350162507,0.26047482490539553,3.523376226425171
109,1.738309097290039,0.24107710123062134,0.2437336564064026,1.7691312789916993,0.25919888019561765,0.25643402338027954,3.507440376281738,1.7123008489608764,0.253450071811676,0.2173834800720215,1.7729394435882568,0.24657426178455352,0.28489776253700255,3.485240268707275
