,discriminator_loss,discriminator_yfake_loss,discriminator_yreal_loss,generator_loss,generator_yfake_loss,generator_yreal_loss,loss,val_discriminator_loss,val_discriminator_yfake_loss,val_discriminator_yreal_loss,val_generator_loss,val_generator_yfake_loss,val_generator_yreal_loss,val_loss
0,12.097564315795898,0.06812614759950283,0.05875612162127482,13.440651130676269,0.7071006655693054,0.7628680169582367,25.53821563720703,11.738860321044921,5.150062406755751e-07,0.0,13.737422370910645,0.9985655069351196,1.0,25.47628288269043
1,11.55558090209961,1.0224175353921846e-07,0.0,13.555293083190918,0.9997120022773742,1.0,25.11087417602539,11.25875473022461,5.214793886272629e-24,0.0,13.258755683898926,1.0,1.0,24.51750946044922
2,11.040238189697266,1.08006652037425e-24,0.0,13.040237998962402,1.0,1.0,24.080476379394533,10.702674865722656,3.7226039534082434e-34,0.0,12.702675819396973,1.0,1.0,23.405349731445312
3,10.468550682067871,6.597769755904597e-35,0.0,12.468549728393555,1.0,1.0,22.937100982666017,10.113541603088379,0.0,0.0,12.113542556762695,1.0,1.0,22.22708511352539
4,9.874459838867187,0.0,0.0,11.874460029602051,1.0,1.0,21.748920059204103,9.515949249267578,0.0,0.0,11.515948295593262,1.0,1.0,21.031898498535156
5,9.278868103027344,0.0,0.0,11.278865623474122,1.0,1.0,20.557733917236327,8.926148414611816,0.0,0.0,10.92615032196045,1.0,1.0,19.852298736572266
6,8.696057510375976,2.554491357479548e-37,0.0,10.696056938171386,1.0,1.0,19.3921142578125,8.355743408203125,2.5923006377297682e-36,0.0,10.355743408203125,1.0,1.0,18.71148681640625
7,8.136192321777344,1.4703323561654106e-34,0.0,10.136191177368165,1.0,1.0,18.272383880615234,7.8130269050598145,2.154997904050601e-33,0.0,9.81302261352539,1.0,1.0,17.626049041748047
8,7.606431579589843,1.5359262157901725e-31,0.0,9.60643138885498,1.0,1.0,17.212863159179687,7.303727149963379,2.0784789808527686e-30,0.0,9.303726196289062,1.0,1.0,16.607452392578125
9,7.112134170532227,1.3172567584736012e-28,0.0,9.11213493347168,1.0,1.0,16.22426872253418,6.832928657531738,2.013147376737163e-27,0.0,8.832927703857422,1.0,1.0,15.66585636138916
10,6.657582378387451,1.0306432116267848e-25,0.0,8.657581520080566,1.0,1.0,15.315163803100585,6.402388095855713,1.3367249813907083e-24,0.0,8.402386665344238,1.0,1.0,14.80477523803711
11,6.242291259765625,5.328963577411453e-23,0.0,8.242291069030761,1.0,1.0,14.484582328796387,6.009188175201416,5.855597621823853e-22,0.0,8.009187698364258,1.0,1.0,14.018375396728516
12,5.862868976593018,1.818873048003038e-20,0.0,7.862868881225586,1.0,1.0,13.725737762451171,5.6502532958984375,1.8358604454800105e-19,0.0,7.6502532958984375,1.0,1.0,13.300506591796875
13,5.517010021209717,3.964153398926221e-18,0.0,7.517009449005127,1.0,1.0,13.034019660949706,5.322868824005127,3.72751658280942e-17,0.0,7.3228654861450195,1.0,1.0,12.645734786987305
14,5.200575447082519,6.070952146873303e-16,0.0,7.200575637817383,0.9999999761581421,1.0,12.401151275634765,5.022200107574463,4.76524955901462e-15,0.0,7.022200584411621,0.9999998807907104,1.0,12.044401168823242
15,4.909868240356445,5.817739537932929e-14,0.0,6.909867858886718,0.9999995946884155,1.0,11.819736099243164,4.746144771575928,4.1465122893429016e-13,0.0,6.746143817901611,0.9999986886978149,1.0,11.492288589477539
16,4.643108177185058,3.901763661511362e-12,0.0,6.643104553222656,0.999996542930603,1.0,11.286212730407716,4.492796421051025,2.4243227217390917e-11,1.4210854715202004e-14,6.492788600921631,0.9999901056289673,0.9999997615814209,10.985584831237793
17,4.3980449676513675,1.7784270930909507e-10,1.4210854715202004e-14,6.398021602630616,0.9999761343002319,0.9999997615814209,10.79606647491455,4.259871482849121,9.67987134892212e-10,8.526512829121202e-14,6.259810733795166,0.9999377727508545,0.9999994277954102,10.519682312011719
